Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
26584,2414 Sage Dr,345000.0,"Come to Lake Morena...Country quiet with lake, store, deli and trails within walking distance. Home built in 1948 has oak floors and tongue and groove pine throughout. 3bd 2ba with deck off upper floor. Very cozy and upgraded home. Stays cool during the day. Home shaded by large oaks.  Lots of upgrades in kitchen and baths. Newer roof and septic. Nice 2 car garage with large shop on property also. Partial fenced property with nice low maintenance landscaping. Starlit nites with great views. Architectural Style:  Custom Built View:  Custom Built Equipment:  Dryer,Garage Door Opener, Shed(s), Washer Other Fees: 0 Sewer:  Septic Installed Topography: LL",SingleFamily,1948.0,"Propane, Wood, Forced Air, Wood Stove","Central Air, Wall/Window Unit(s)","Driveway, Garage Door Opener",,3,2.0,2.0,1440.0,6.0,2.0,Campo,Campo Elementary School,5.0,2.7,,,,Mountain Empire High School,5.0,3.6,"Carpet, Tile, Wood","Propane, Wood, Forced Air, Wood Stove","Central Air, Wall/Window Unit(s)","Propane Water Heater, Dishwasher, Electric Cooktop","Electric Dryer Hookup, Propane Dryer Hookup, Laundry Room, Common Area","Driveway, Garage Door Opener",115706.0,1296.0,2020-08-01,359000.0,2009-12-03,125000.0,Campo,91906,CA
187,12004 S Broadway,410000.0,"Welcome Home!!! This gorgeous 4 bedroom, 2 full bath  Tri-level condo is nestled in a nice, quiet gated community. Entering the home on the 1st floor through a spacious 2 car attached garage you are welcomed by an open living room with floor to ceiling mirrors, custom blinds, hardwood floors, dining area & great modern kitchen offering lots of cabinets & counter space. The 2nd & 3rd floor each have two bedrooms, with mirrored closet doors, ceiling fans & a full baths. Enjoy & relax  on a spacious outdoor balcony. Built in 2006 with approx 1550 sq ft. The complex is located in the great  Athens area, conveniently close to freeway's, Downtown LA & LAX.  This is a MUST SEE!!!!",Condo,2006.0,,Central Air,Direct Access,,4,2.0,2.0,1550.0,2.0,2.0,Los Angeles,One Hundred Twenty-Second Street Elementary School,6.0,0.7,Samuel Gompers Middle School,2.0,0.8,,,,"Carpet, Tile, Wood",,Central Air,,"Laundry Closet, Upper Level",Direct Access,352000.0,4473.0,2019-07-16,425000.0,2007-05-02,385000.0,Los Angeles,90061,CA
25521,1173 N Royal Rd,259000.0,"Sophisticated Ranch style home showcases a picture perfect exterior and immaculate interior.  Single-story layout features pristine Travertine and Bamboo floors, elegant archways, updated kitchen with industrial range , remodeled  living room and master bedroom.  Kitchen and master bedroom open to an expansive backyard. Backyard has a ''park'' style feel with a covered porch, a new ramada with a beautiful slat ceiling, recess lighting and ceiling fan.  Ramada offers an outdoor  dining experience with a built-in  Jenn-Air BBQ grill. Backyard also includes a large concrete pad that is multi-functional.  Can be used for many functions such as a basketball court or tenting for gatherings.A must see gem!",SingleFamily,1962.0,Forced Air - Gas,"Evap Central, Master Cooler","No Garage, Circular Driveway",32234.4,3,3.0,2.0,2560.0,0.0,0.0,Nogales,Challenger Elementary School,5.0,1.4,Wade Carpenter Middle School,3.0,2.4,Nogales High School,6.0,3.0,"Bamboo, Natural Stone",Forced Air - Gas,"Evap Central, Master Cooler",,Room,"No Garage, Circular Driveway",122512.0,880.0,2020-07-28,259000.0,,,Nogales,85621,AZ
41567,275 Willowbrook Dr,5250000.0,"275 Willowbrook Dr, Portola Valley, CA 94028 is a single family home that contains 3,840 sq ft and was built in 1972. It contains 4 bedrooms and 3 bathrooms. This home last sold for $5,250,000 in December 2020. 
 
The Zestimate for this house is $5,286,929. The Rent Zestimate for this home is $9,464/mo.",SingleFamily,1972.0,"Central Forced Air - Gas, Radiant Floors",None,"Carport, Garage - Attached",59677.2,4,3.0,3.0,3840.0,0.0,0.0,Portola Valley,,,,,,,Woodside High School,6.0,4.7,,"Forced air, Radiant, Gas",None,,,"Carport, Garage - Attached",1834115.0,22127.0,2020-11-11,5300000.0,2006-06-15,3755000.0,Portola Valley,94028,CA
4013,2138 Charger Dr,1250000.0,"Highly sought after lay out, easy flowing floor plan, very bright and airy-lots of windows, vaulted ceilings, 2 stories, 4 bedrooms 2 1/2baths, 4th bedroom currently a loft, separate family room and living room,Tile roof, fireplace in family room, breakfast nook, formal dining, 2 car garage, walk to schools, close to upcoming Bart, San Jose Municipal Golf Course, Great Mall, San Jose International Airport, easy access to Freeways 680, 880, 280, 101 and 237.",SingleFamily,1990.0,Central Forced Air,None,"Garage, Garage - Attached, Covered",5018.0,4,3.0,2.0,2160.0,2.0,2.0,San Jose,Vinci Park Elementary School,8.0,0.4,Piedmont Middle School,5.0,1.5,Independence High School,6.0,1.1,,Forced air,None,,,"Garage, Garage - Attached, Covered",545065.0,8541.0,2019-12-22,1199000.0,,,San Jose,95131,CA
12159,2580 Dixon Dr,1270000.0,"Only approx. 2.5 miles away from Apple Park, Kaiser Hospital, and Nvidia! Cozy 3 bed / 2 bath single family home tucked in the heart of Santa Clara Central Park neighborhood, with brand new remodeled kitchen and bathrooms, floors, new furnace and ductwork (new central heating system), new double-pane windows (in most of the areas), copper plumbing, new light fixtures, and designer paint. The home offers a large living room with a fire place, formal dining area, new kitchen and a kitchen eat-in area, a master suite, 2-car garage, and large covered patio (great potential for future expansion). Desirable Central Park Elementary School. Walking distance to Library, swim center, tennis courts, Central Park, grocery store, bank, restaurants. Easy access to Lawrence, San Tomas, Central Express Ways, HW 101 and 280. Move-in Ready. Don't miss it!",SingleFamily,1955.0,"Forced Air, Central Forced Air - Gas",None,"Garage, Garage - Attached, Covered",5431.0,"Master Bedroom on Ground Floor, Master Suite / Retreat, More than One Bedroom on Ground Floor",2.0,2.0,1166.0,2.0,2.0,Santa Clara,Sutter Elementary School,6.0,1.0,Juan Cabrillo Middle School,6.0,1.1,Santa Clara High School,6.0,0.8,Laminate,"Forced air, Gas",None,"Dishwasher, Garbage disposal",In Garage,"Garage, Garage - Attached, Covered",216108.0,2702.0,2020-05-04,1274999.0,,,Santa Clara,95051,CA
18103,564 Alvarado St,2900000.0,"3BR/1.5BA 2-story Queen Anne Victorian built by John Anderson with stunning exterior detail * South facing formal living room with bay window and gas fireplace * Grand scale formal dining room with beautiful wedding cake decorated ceiling * Updated eat-in kitchen w/ quartz counter tops & stainless steel appliances including a gas range * A walkout deck overlooking the deep, landscaped yard w/ custom lighting and irrigation; Provides seamless indoor/outdoor living and is perfect for entertaining * A half BA completes the main level  * 3BR/1BA up provides a desired layout; Large master BR with walk-in closet and room to add an en-suite BA * 2-car garage and basement area with an approximate 8' ceiling height provide a fantastic expansion opportunity * Beautiful hardwood floors with mahogany inlay throughout the main level * Excellent location w/ a 96/100 Walk Score; walk to Dolores Park, the Castro & & 24th St shops; steps to public transportation &tech shuttle stops",SingleFamily,1908.0,Central,,"Attached, Garage Door Opener, Guest, Interior Access, On Site (Single Family Only)",2850.0,3,1.0,1.0,1850.0,2.0,2.0,San Francisco,Milk (Harvey) Civil Rights Elementary School,3.0,0.4,Lick (James) Middle School,3.0,0.3,Mission High School,3.0,0.6,"Carpet, Wood",Central,,Gas Water Heater,In Garage,"Attached, Garage Door Opener, Guest, Interior Access, On Site (Single Family Only)",824270.0,9906.0,2020-07-02,2395000.0,,,San Francisco,94114,CA
12095,400 Canal St,340000.0,"Biggest Home in Hamilton City with lovely upgrades and up to code. This Single Story Modern Style Ranch Home offers 3 Bedroom, 2 Full Bathroom with heated floors. Entertain in the Big Room with 70 person seating capacity, new carpet, 15 feet tall ceilings with backyard access. The open kitchen layout is easy for dining in, Corian counters, gas range and plenty of kitchen cabinetry. Cozy up to your fireplace in the dining room while your enjoying your polished hardwood floors throughout. Plenty of light flows through with many celling skylights and large windows. Solar is installed to keep you off the grid, Open your own business here, this property offers office space(800 SqFt) with a private entrance and warehouse storage facilities(E-Commerce ready!). Large backyard with potential RV storage, 12x24 Tuff Shed with power,A/C unit, attic access, Fruit trees, 2 Car garage with Auto opener and 72 inch access to house(ADA), Double Lot 16,453.This is a Well maintained home with endless possibilities! Its a must see Today!",SingleFamily,1961.0,Central,Central Air,Garage - Attached,16453.0,3,2.0,2.0,4176.0,2.0,2.0,Hamilton City,Hamilton Elementary School,4.0,0.1,,,,Hamilton High School,5.0,0.2,"Carpet, Tile, Wood",Central,Central Air,"Dishwasher, Gas Range, Microwave, Refrigerator",Laundry Room,Garage - Attached,75680.0,1157.0,2019-11-26,417000.0,,,Hamilton City,95951,CA
14961,432 Fremont Ave,1410000.0,"Gorgeous 2-Story Custom Built House with Amazing Ocean View.  4 Bed/3Bath + 1 office, Formal Dining & Family room. Beautiful Front & Back Landscape. Hardwood Floor thr-out. Kitchen with Granite Counter Top, Stainless Steel Appliances. Bathrooms with Steam shower & jet tub. Skylights. Washer & Dryer included. 2 Cars garage. Walking Distance to Beach Front. Must See! Hurry!",SingleFamily,1948.0,Central Forced Air,Ceiling Fan,"Garage, Garage - Attached, Covered",5525.0,4,3.0,3.0,2610.0,2.0,2.0,Pacifica,Cabrillo Elementary School,7.0,3.3,,,,Jefferson High School,4.0,3.1,Hardwood,"Other, Gas",,"Dishwasher, Range / Oven, Refrigerator",,"Garage, Garage - Attached, Covered",161250.0,3549.0,2020-02-26,1450000.0,,,Pacifica,94044,CA
1218,3526 W 27th St,690000.0,"Beautiful Historic vintage home ready for you to move in!  This home features large windows that bring in lots of Natural Light. This home has been well maintained. This 3 bedroom 2 bath charmer is sitting in the middle of a large lot. There is a permitted large detached sun room on the property with windows all around making it light and bright. This would be great for entertaining. There is plenty of room for all of your vehicles. The landscaping is drought friendly and certainly easy to maintain.  Inside there are newer floors in the Bedrooms and Kitchen. All of the bedrooms have large closets for great space. The large kitchen gives room for everyone to enjoy.  There is a basement with lots of storage or you can make it into a private wine cellar. The front porch is enclosed for privacy and a great place to sit and have your coffee. This home is move in ready!    *1550 sq ft living area includes the detached sun room and additional usable space that is 350 sq ft, per property owner.",SingleFamily,1917.0,,Central Air,Garage,5602.0,3,2.0,2.0,1550.0,2.0,2.0,Los Angeles,Sixth Avenue Elementary School,3.0,0.2,"Johnnie Cochran, Jr., Middle School",3.0,0.8,Susan Miller Dorsey Senior High School,2.0,1.5,,,Central Air,,None,Garage,233611.0,3091.0,2019-11-21,748888.0,2000-05-26,135000.0,Los Angeles,90018,CA
16011,215 Berkshire Dr,861000.0,"Elegant and high-quality designer masterpiece, this 3 bedroom and 2 full bathroom cozy home is nested in a vibrant, family oriented and quiet neighborhood. Great floor plan, living room with large window, fireplace with elegant wood mental and hardwood floor throughout the house. Large kitchen with high-end custom cabinets, granite countertop, island, stainless steel quality appliances. Spacious backyard with deck, large storage shed and scope of expansion. 2 car garage with lots of storage cabinets. Easy access to shopping, freeways and minutes away from downtown Morgan Hill. *NO HOA*",SingleFamily,1988.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",6795.0,"Ground Floor Bedroom, Master Bedroom on Ground Floor, Walk-in Closet",2.0,2.0,1374.0,2.0,2.0,Morgan Hill,P. A. Walsh Elementary School,2.0,1.0,Martin Murphy Middle School,5.0,8.2,Ann Sobrato High School,7.0,1.2,Hardwood,"Forced air, Gas",Central,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Inside,"Garage, Garage - Attached, Covered",732856.0,8309.0,2020-06-12,829000.0,2004-12-16,575000.0,Morgan Hill,95037,CA
31070,4957 N 5th Ave,208000.0,"4957 N 5th Ave, Biola, CA 93606 is a single family home that contains 1,346 sq ft and was built in 1986. It contains 3 bedrooms and 1 bathroom. This home last sold for $208,000 in October 2020. 
 
The Zestimate for this house is $216,409. The Rent Zestimate for this home is $1,375/mo.",SingleFamily,1986.0,Forced air,Central,"Garage, Garage - Attached",5301.0,3,1.0,,1346.0,0.0,0.0,Biola,Biola-Pershing Elementary School,5.0,0.1,Glacier Point Middle,2.0,6.9,Central High East Campus,4.0,8.6,"Carpet, Tile, Laminate",Forced air,Central,,Inside,"Garage, Garage - Attached",170000.0,2059.0,2020-08-20,209000.0,2018-12-14,170000.0,Biola,93606,CA
5119,0 113th St,160000.0,"LAND LAND LAND FOR SALE! CALLING ALL INVESTORS WHO KNOW THIS AREA OF LOS ANGELES. LAND IS READY FOR A SFR TO BE CONSTRUCTED. BUILD AND FLIP! HOME NEXT DOOR IS IDENTICAL AND HAS 3 BEDS 2 BATHS. SEE TO APPRECIATE! LAND IS CEMENTED AND HAS ALLEY ACCESS. MAKE AN OFFER, THIS ONE WILL NOT LAST!    NOTE: LATEST 1/30/2020*  FOR FURTHER INFO ON HOW YOU CAN OBTAIN PERMITS FOR THIS LAND ANY LOS ANGELES (CITY) OFFICES HAVE ALL THE REQUIREMENTS FOR YOU TO USE THIS LAND TO BUILD. CITY HAS AN ADDRESS ADDRESS 1601 E 113TH ST LOS ANGELES. YOU CAN USE 45% OF THE LAND TO BUILD A HOME OF YOUR CHOICE. ZONE IS R1. CALL ME FOR FURTHER QUESTIONS...",VacantLand,,,,0 spaces,,,,,,,,Los Angeles,,,,Samuel Gompers Middle School,2.0,0.9,George Washington Preparatory High School,2.0,1.3,,,,,,,,,2020-01-25,169999.0,,,Los Angeles,90044,CA
15548,1025 N Kings Rd APT 110,939000.0,"This beautifully remodeled 2BR/2BA condo in West Hollywood checks all the boxes: in-unit washer/dryer, separate home office & big balcony to enjoy the afternoon sun.  Located at the back of the building, this corner unit with only one common wall enjoys peaceful privacy. The expansive floorplan has hardwood floors, recessed lighting & crown molding.  The remodeled kitchen has stone countertops, European cabinets, stainless steel appliances, pantry closet & breakfast area. The master bedroom suite has a vast walk-in closet and the en-suite bathroom has stylish faucets & fixtures.   The guest bedroom uses the hall bathroom, which has dual sinks & bathtub.  Two parking spaces and extra storage in the garage. HOA has recently renovated entrance and lobby, heated pool. Located on one of WeHo's best blocks, close to grocery, dining & shopping on Santa Monica Blvd",Condo,1965.0,Central,Central Air,"Underground, Tandem",,2,2.0,2.0,1438.0,0.0,0.0,West Hollywood,"Rosewood Avenue Elementary School, School for Advanced Studies",4.0,0.6,Hubert Howe Bancroft Middle School,3.0,2.2,Fairfax Senior High School,7.0,0.9,"Wood, Tile",Central,Central Air,"Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer","Laundry Closet, Inside","Underground, Tandem",732441.0,9089.0,2020-05-27,939000.0,2017-09-13,704000.0,West Hollywood,90069,CA
